review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
RXBN65RMVPNT2,5,69,69,N,
RZNQ0FVIPREFA,5,17,20,N,
R3GY95DOW6XWWX,4,42,57,N,
R2YZEXSA9H86XE,5,98,99,N,
R3J01X1O8CXECC,5,24,32,N,
R3SIR7R3NY705N,1,18,30,N,
RQIY63B97ES45,5,288,293,N,
R2QDCVLL8P1UHO,1,89,96,N,
R22BVKQDBPVK8V,3,24,25,N,
R1SOI0G6D6OJML,5,28,36,N,
R22NXEFZ6O0FTW,5,34,36,N,
R3VN2IRMCHFWNF,3,30,34,N,
R3D7QP79OLIN22,5,52,54,N,
RA5GXSRU6QJXO,4,24,31,N,
RRRFQ5V8I5GL5,2,28,28,N,
R3JYR0GA9H85MH,5,149,159,N,
RL0VCKEDPBNCR,2,27,31,N,
R3AN4E60WPLOLP,2,34,36,N,
R1FJ208K2SXSQ4,1,20,23,N,
R125MX8SVL8H48,4,49,53,N,
RLK7KDNJFG6B3,5,39,43,N,
R483XPS8EM653,4,553,571,N,
R3KZHT227JL97L,1,33,36,N,
R37OXNCVHZ6EHP,4,27,33,N,
R1OJK0HSLW9E2R,2,40,45,N,
RV93BGGKXXLP0,5,31,39,N,
R2FR9Y7UA73J5G,2,32,33,N,
R1536ZVB587P7I,4,424,429,N,
R809U7BX0LSBS,3,31,31,N,
RSI22ZF10JOK,3,20,22,N,
R2J8J4OM5QIN7L,5,24,26,N,
R17S5OGMDCDH6M,5,33,34,N,
R2QC9A7EVY0H9M,5,25,25,N,
R3VZNYGN0OHYOY,5,40,40,N,
R195F9CU5WP5B0,5,35,36,N,
R3G4EZOZBMNBED,5,23,23,N,
RZ3AMJTN7Z27B,2,39,48,N,
R182V4DSPJDG4T,4,27,29,N,
R1NUKLA571Z68U,3,59,60,N,
R25KLBDGX0TVYR,4,26,34,N,
R2SG7X97A15VKI,5,20,21,N,
R2CQ01LB83UVFS,1,61,66,N,
R34JUPUFUM8X6U,3,30,34,N,
RD57WHK2FIK9H,5,79,82,N,
R3GVJY55TR65LI,3,126,144,N,
RRDMS904NAN6Z,3,44,55,N,
RF78OKDB1ASLU,4,24,30,N,
R7WAM5WMJK0SR,5,31,32,N,
R2E149D3RUNGO5,2,23,29,N,
R2CETHBEF7UMSQ,3,22,23,N,
R3KYMC2DI7YU9L,5,55,57,N,
R3F38DTYWZYTQX,5,321,360,N,
RGDIEVH8MDKZN,1,16,20,N,
R2B0OU36J6WC8U,2,20,29,N,
R1UEAUT6XD7174,5,90,92,N,
R249UWQKKWUI8A,1,426,537,N,
R24T5RYJBXF7A9,2,264,323,N,
R1KZHOI2YA9C0X,5,26,31,N,
R2EJK0FBR1BKKR,3,147,150,N,
R1D4K9A585Z4RS,5,51,52,N,
RXGY08257JMLP,4,246,253,N,
R29B5IQVX79MY,4,49,51,N,
ROUADHA0V944I,3,62,67,N,
R135PA2EX6SMVM,5,18,21,N,
R15OK0V4CYZ3NN,5,30,33,N,
R3BN3YBD2PC7DL,5,24,30,N,
R2YCXRQVFV3H00,2,18,22,N,
R3F9M541ERVWTC,5,22,34,N,
RKYNT7BT0A3RG,5,31,33,N,
R1B1NCHY0HUQ7J,1,15,20,N,
R1L4ZR61YKZOPV,5,36,40,N,
R1QH50N9NYJISW,2,28,30,N,
R3AUXAEZF43S7U,2,114,118,N,
R2FXBBE6HJZLII,4,57,60,N,
RGKRMATYI9TGE,5,17,24,N,
R1C0OXZPYCQNPX,5,120,139,N,
R16AS9K21WL1RV,1,36,38,N,
R23R3LS0I7HPAM,3,27,28,N,
R2JGBL5ZAZ1JCW,1,16,25,N,
R1YCPILP201HYQ,5,46,49,N,
R3SN8KKGRHLFY3,3,22,24,N,
R17SFE5KG33TRF,5,884,927,N,
RHU6QW3O1CLL7,5,19,20,N,
R1TO78CXT7WU2B,3,54,61,N,
R2JYBASDTA8VHJ,4,19,20,N,
R1DPPAIF0FEXLI,3,23,26,N,
R3JVU3ZKUC1XJF,4,25,30,N,
R2IEUNX0VO40IN,5,30,39,N,
R2FOMBCR74WLHJ,4,13,21,N,
R1VVI4ZMCL0HOA,1,21,27,N,
R6HFUL2FA610T,5,22,23,N,
RHCC6II94LYHN,5,34,37,N,
R1SPS3B82NN8Y9,2,22,24,N,
R3OYKAYLLU3351,1,68,87,N,
R29213L7FW17BG,4,21,27,N,
R1MLIZU23EC5FX,4,91,92,N,
R2VOVKMNZBUT51,2,26,38,N,
R15EL5D8HYA7W8,5,20,21,N,
R3P8YZ2XUPJ8DU,5,32,40,N,
RG8YSSNTYBCYS,3,53,60,N,
RZEASSUIBHPE,1,43,46,N,
R399BLV3XS2GLB,3,16,21,N,
R32W0ULMTECSFG,4,328,332,N,
RUJ4USNPCNV6H,1,13,21,N,
R285PTMSKNKU74,5,29,30,N,
R2OCQADUUL6N2R,5,27,33,N,
R1YMLL0EZXNP7B,5,22,28,N,
R1QKD8AO8LCH2Z,4,20,22,N,
R3AQ29RWMYZZJC,2,113,122,N,
R549AMTH8PUH5,5,106,107,N,
R12GJ9TVUX1XIL,5,22,22,N,
R29YHHJ7B3ILL6,2,20,20,N,
R1RE3UTB2X437F,5,18,23,N,
R2OOX1ZVCXUYMQ,4,33,39,N,
R2OSRFZ4TNTTQD,5,22,24,N,
R2R20VGYL0EUPS,5,21,22,N,
R36TWZ05HUTWPZ,5,19,20,N,
R2U3QHXYQHECN7,1,22,27,N,
R21XJ7SE0ORNZ6,5,21,24,N,
R1Y6QQ030S9M4J,2,26,31,N,
R1EMVL7ZXY556H,5,22,27,N,
R1SVCMVOU4QFYK,5,76,90,N,
R312LW6D0R54X8,3,19,20,N,
R20VR9IYP7TJP,5,212,224,N,
R3JN1ICSXWT1GA,5,43,46,N,
R2W21V6EGL2TAY,3,22,24,N,
R1U1TYQ3FONIRM,3,32,36,N,
R36W8OY2WR4EUT,1,21,23,N,
R3RX9PRSG7GKQ1,4,451,460,N,
R3YBWYCO3UPW6,1,73,77,N,
RRD0IA8D8FF6U,5,28,29,N,
R3JPL09D3BW6V8,1,18,34,N,
R1NY4KMZ6IEJSN,1,28,28,N,
R2NR6TYJQYD51I,2,21,21,N,
R3A3Z0FCRHOKAL,4,15,22,N,
R16AUB170HLYBN,4,19,28,N,
RSETDD180GU5N,3,17,24,N,
R2CW1ZA1SBW1SQ,5,56,76,N,
R18F315G66FVJ6,4,77,82,N,
R3A8BAWE078WOS,3,20,22,N,
R1B448970L04HM,2,20,20,N,
R1RZGXW1MLBOUH,5,95,102,N,
RHKXI7DAY3H5F,5,34,40,N,
RCVM60T8X79FY,5,20,25,N,
RNAWTP2WQPVE2,5,148,169,N,
R1SHHTZSKMDGUP,5,29,31,N,
R2K71Z0B15FSOH,4,36,36,N,
R31A9E03HLD2FW,5,33,35,N,
R2V6YTPI8LR8NV,5,423,448,N,
R1LHM3I7BF7AZB,2,29,31,N,
R269OQUDVKMIBR,4,22,24,N,
RW5VUOXBPROOD,1,21,29,N,
R19LP0TC3XNWNM,5,21,23,N,
R353UX8RH2GQTO,5,23,24,N,
R1FDRKV0TFCU,3,25,26,N,
R3J81ONCSDDM5,4,67,68,N,
R8NHEELV494FT,1,105,105,N,
R1GZO0VEO9BPEN,5,30,34,N,
R115YA5F5V98A2,5,16,21,N,
R1AVCYLW9FKM66,5,56,72,N,
R3DTQAPH12NY7K,1,19,23,N,
R3BI2U4GRGFADR,5,42,43,N,
R1ZDF3GJ925GN9,2,19,25,N,
R1RBBFM9KOMQCZ,4,57,61,N,
RWL892E64214A,4,120,128,N,
R25KFSHJ4S58R,2,58,68,N,
R2JWIEDETK4G1K,5,19,21,N,
R1P4M1R2WLQU2W,4,30,30,N,
R2VG69UZ5XQCQP,1,27,30,N,
RC9IL8MRZO8GE,3,23,31,N,
R3L2SU76D0FFZI,5,110,125,N,
R2A9KJWOEBB490,5,192,199,N,
R2NE6UGP7JZI1K,3,84,87,N,
R3W3EX1YFDEELW,4,18,20,N,
R21406JVKHDCMA,1,35,39,N,
RD9M7YYDVD4T6,3,20,27,N,
RLMC191HY3IUI,2,25,31,N,
RXMFNHRGZ93TE,4,82,88,N,
R119EVI7OY4OZ6,3,30,32,N,
R1CMZ7CVT3VTX4,4,22,26,N,
R29247IQ14IE5Y,5,38,40,N,
R1OJTX39O0SVPZ,5,23,32,N,
RILB5H9JHQ2ZO,5,25,34,N,
R1NC13B0FG1CKB,1,118,124,N,
R3F1P6B41C3H86,3,25,34,N,
RO01Z0YRRPP8D,4,19,24,N,
RIH0AH0JRFO1B,1,24,26,N,
R3JBLVB1CFJUI,5,273,284,N,
RXCHNM30JYIZ7,5,30,36,N,
R3K4MM14XLQCGU,2,13,24,N,
R2KAW0JUZ6MPFF,1,16,23,N,
R11PYKBYQ1NMA3,5,22,24,N,
R14WUTE21915FT,5,44,53,N,
R2V25CWTIZ9YSF,5,113,135,N,
R28BKUINFP58UQ,3,108,120,N,
R13BE7COD06LXV,5,51,61,N,
RHOF7XZBH1DYV,5,191,198,N,
R1NXM4UBZUA0UZ,5,1140,1202,N,
RMC49X1IQ70XA,1,17,30,N,
R1ODTWPE3MXG9Q,5,52,52,N,
R2ERRO4A1F9NL9,2,15,20,N,
R3U4GWHFBKR2Q7,3,52,55,N,
R3P578LVYNMHBX,4,26,26,N,
R3EA4DFNJZG7KV,1,23,31,N,
R33SKKRWFBMHD5,5,111,113,N,
R2N86H5WQEWZB5,2,31,39,N,
R1BVBS704KO53E,5,23,23,N,
R1MFVM6Z4Y9IYH,5,25,31,N,
RC162TLU3MYT1,3,18,20,N,
R3J9MR4PXWSNCV,2,20,30,N,
R3LCZN78HZWE4T,5,23,26,N,
R32W1KGU4187PR,5,197,203,N,
R2QA6M9AJOLBG9,3,22,27,N,
RJORKXTRGTN1B,5,15,20,N,
R1OBWTK8XO4LGD,1,62,79,N,
R23MTPJPUNN2AO,3,26,32,N,
R1A17FCM3KSYUX,5,29,36,N,
R3QB7B8D4WYVKD,5,93,96,N,
R3VHKKPXOEUPZ5,5,112,124,N,
R2JDHAXE4VPBEO,5,22,24,N,
R17GLQRW4KLX8I,5,21,28,N,
RNSOA3MGEJ7DE,5,43,50,N,
R13CIDM0BOONKF,4,31,35,N,
R2YV60ZNX3RLX5,2,68,76,N,
R3F9M2RGALUZMH,5,28,37,N,
R1KKG3A8HLBBO0,5,24,24,N,
R2JA7TGQEJ6BS3,5,20,22,N,
R2VKYSMM4VJ4OO,1,76,80,N,
R3SGD6NUGPZQJN,3,22,25,N,
R1KSEJA10CC13Q,5,322,329,N,
R1OF06P01Q6WSN,4,130,140,N,
R2MHU5D8R8L1CL,3,39,52,N,
RJSIWY289DZHN,1,18,26,N,
R27DB5A9D2W5CW,5,68,71,N,
R2CGRD0M5C80L4,2,15,21,N,
R3C6SXLO0R6VVR,4,36,38,N,
R1M307GHFSID9J,3,28,35,N,
R2JKMG0LDIF17,5,47,48,N,
R1IU8X435JQYU3,2,44,50,N,
RZ8E3F1PB6RO2,3,171,183,N,
R16BRC59YNLJL2,1,18,24,N,
R3A8QPKAJDLSKF,1,34,47,N,
R23KOIB1SYGD5D,4,23,23,N,
R3CPZMEKW5F6ZL,5,49,53,N,
R1ULH314XGWCZE,4,531,604,N,
RWTOLARWIFBUG,5,32,36,N,
R39FBJGF0IUBMT,2,148,179,N,
R36TW5CNFU7R4F,5,58,63,N,
R1JADR93SRDBR8,2,34,42,N,
RO81WPFP1ZTNF,5,40,40,N,
RHH8OE3QY889U,5,57,61,N,
R22Z80APKT1OZY,3,16,23,N,
R2Y6DZK0F3QHGC,5,23,31,N,
R34UGVCHMGF1BH,5,90,95,N,
R34H43NTRCIUX5,5,76,81,N,
R5PFW552AI51,1,77,85,N,
R9XKCPHR72B0N,5,23,25,N,
R2NROJKJE62JVY,5,62,65,N,
R39L9VEASH749I,1,21,24,N,
RJ0CWSBAIB2HO,2,28,38,N,
R1MEN8HIHLXCJ8,4,128,144,N,
R2RZN8WPDJQ1AY,2,22,24,N,
R2SNBIDV7RYBLV,5,23,25,N,
R1FNRYKO2YRVPJ,5,18,20,N,
R1ET0LKRG9WZ19,4,19,21,N,
RKZYFTPHTFT9P,5,52,60,N,
R1VJZRRJUQDI0V,4,28,34,N,
RV8F1Y615D229,3,40,43,N,
RZJ8QFF09433P,1,13,20,N,
RDK9E1E722D7J,5,29,36,N,
R2T61FFMM466F5,2,45,46,N,
R23W4LECBIEXZT,5,134,148,N,
R2KMENT6ORL9FF,4,115,116,N,
R19MA80ELW95FS,4,35,36,N,
R2WS93G6PXTJR7,4,23,26,N,
R3FB9LIXPUNR3T,5,28,31,N,
R9TNYEW11TTFF,1,36,49,N,
R2CQ4G5NTQKOUW,3,37,38,N,
R1FD097DBE9MB3,5,26,37,N,
R17LCZ97FKL3UR,5,66,75,N,
R1OSC7EW2A33N6,5,39,40,N,
R3P5OA98WP8LFY,1,34,51,N,
R1IC5DRP2C1OWK,1,25,34,N,
R1TLDRGEV393RV,1,24,33,N,
RWCXH21OJXDW7,5,120,135,N,
R2ISIZQ8ZI7Y1G,1,61,68,N,
R14DBW6OGAEJ4M,5,338,349,N,
R114YIAHU1FNMY,2,40,55,N,
R3F8IN91OXE010,5,31,34,N,
R32P5M5PCJWN47,5,147,157,N,
RWXL5BVBQG3M3,5,154,167,N,
R8AWG2ZSXK1ER,5,19,24,N,
R2OX6VPJHE0PQO,3,35,40,N,
R2S654SWNFIRXG,3,23,26,N,
R1RMHAW7Z6QZFE,5,20,25,N,
R265V99CBPDLKD,3,24,29,N,
R3PZAHALOYPDJ7,5,28,31,N,
R38DIT1T4C6ID7,1,185,222,N,
R2Y5X3A5T2X26Q,1,18,21,N,
R3RH751EMYMD58,1,97,110,N,
R22YM3T3F558VZ,1,26,32,N,
R3N3M0SJQ6DHI8,1,75,105,N,
R2F3VJKF3TFWOT,5,18,29,N,
R2ALYY8PXMZMAP,5,155,157,N,
R1BD59C5W3WWZZ,5,29,29,N,
R6WJJDRGW7XFU,1,34,48,N,
R26G5640ITMISV,5,30,39,N,
RJJI3O9AF7M0Z,4,139,149,N,
R1P9M67GCX5QPF,2,39,43,N,
R1Z810WN04X1XE,1,17,22,N,
R1QTGUP6TXLYIP,1,28,29,N,
R1VBNWMXR89IOC,5,533,552,N,
R3OKF5IKOHHFFG,3,179,196,N,
R2ME1G37D7LZJ1,5,25,26,N,
R2115FHKAXBDVP,2,49,55,N,
R3IPWWT5LS3LXG,5,18,21,N,
R1IJ4E0MXHR4IY,5,100,116,N,
R2W3ED1WEWD82V,4,23,24,N,
R25NCLMTXG5YYA,5,17,20,N,
R1DFO5H16W3MVC,2,38,39,N,
R35IBVH77UVPG4,5,34,36,N,
R2TFE26FMNLT3Q,1,43,59,N,
R230Q118RJ7W0A,5,18,22,N,
R29IC2XLX0TNIO,1,52,77,N,
RUKBYO2LVZ6ZV,4,161,168,N,
R2EIQ8ECESXVDJ,5,19,24,N,
R2DXOPCFQDPF4Q,5,24,24,N,
R2INS03BPEINJH,5,22,25,N,
R7R19ALTBF022,1,25,30,N,
R2UMAQA7FRX4XD,5,172,175,N,
R2PNT6I3OU119I,3,43,52,N,
R3TH36PO7BGL8G,5,42,44,N,
R3HRO5KAJWWQ03,2,28,28,N,
R3STL02Z247NP7,5,21,21,N,
RC832DRGQFXRI,3,58,64,N,
R2ICYWGLIBWJAO,5,14,22,N,
R180OOUCGXSGKR,5,38,39,N,
R2NXA70QMTBID0,1,37,41,N,
R1TPVNO9ATSQHF,5,20,23,N,
R2Z0AREX9Y2H9Y,5,105,106,N,
R11NV4SYC59MDI,1,21,25,N,
R2HLI8YP8WUR6M,4,40,40,N,
R3F4K7XN84HH83,5,26,29,N,
R3L5JLIOULZQ6U,3,62,74,N,
R36QY229TVZ5XN,1,20,21,N,
R11GOHVVVH3RBM,1,130,161,N,
RCGEWBB405ATG,5,47,52,N,
RUDLF4AEHUBBV,1,17,22,N,
R2Y9ICOXZGOKK0,1,16,24,N,
RQ5UV2O5CUZEN,2,50,54,N,
R1MS3T6CNJ3AW7,3,24,28,N,
R1PH38QBKIZVO8,3,22,26,N,
R3PRRXX8HJ1XGZ,3,245,262,N,
R1XN7UO8OJH6R8,5,460,481,N,
RE76SURGCPMTH,1,18,21,N,
RXJZ0RZL0E7VH,5,24,25,N,
RUAV9Q5USCWN3,1,47,62,N,
RB46VX40FPFOP,5,33,39,N,
R3C7P0D6KRSMD9,5,59,59,N,
R34N8KOSSD15DZ,5,39,41,N,
RJM7E7WO93Z4,5,48,53,N,
R37RQVJ5UQRUQD,5,24,25,N,
R16VJY690V5Z72,5,24,24,N,
RPNEQE6W9UX1T,5,96,99,N,
R31P0FNWRVG3NY,3,20,21,N,
R2SNLDK1KG7R0R,5,68,73,N,
R3IN8FIGGPP2VC,5,31,40,N,
R2ITRO8Z5S1IEI,1,70,96,N,
R3O73T3OHWCHAV,1,66,75,N,
R3KY4IP91WSK1S,5,27,27,N,
R2LFGY1IU0YONT,5,58,62,N,
RZPETLUOPSKQE,1,226,232,N,
RZ740A9MMJ8RH,1,18,22,N,
R2FUBCSAF002MQ,1,22,22,N,
R2N25D6AV18B1Z,5,33,36,N,
R1RFJG8LX52F62,5,32,32,N,
R2CRT8VOUOEKY9,2,22,30,N,
RBAZEJUHMK0MW,4,494,515,N,
R1645CW7UACDCW,2,53,59,N,
R19K800YW7Q1XK,5,31,47,N,
R12745VMR2XVTT,5,34,41,N,
R1I6IT8TC7I6T7,2,15,22,N,
R24LBOE0DJ0B5K,5,31,32,N,
R11I3XD3HPWYI6,5,31,33,N,
R1E7QLPSP8Q8N9,5,299,319,N,
RKUU85G08WLJ6,5,32,42,N,
R2MV44PSP02VD,3,232,257,N,
R27FT6UV4LP2AG,2,55,69,N,
R2LWIUKOPRSBIZ,1,28,32,N,
R3DUV4YEVL229N,3,15,22,N,
R3OE9K7UQ246GW,3,40,46,N,
R1JZ89QCMBNLSL,1,79,108,N,
R11PJ49WWQQEAW,3,92,101,N,
RAHGVIN4ZTSU,5,41,50,N,
R2EQFOQ45EI9XW,5,22,23,N,
R1DUNTOHGMTI7Z,3,22,23,N,
RL4LXP8Z7DH53,5,22,22,N,
R1PJ6MXRCKPKZA,5,21,22,N,
R2Z95UWP2B9G4T,5,26,40,N,
R1SXPWP2KSDAGE,4,227,232,N,
RMQU1WX4XXYAL,4,27,32,N,
R1FCD1ZRBBZCQG,1,19,24,N,
R2LOTJ8CI85TJC,5,55,61,N,
R2WT1MW8UB5X9C,5,83,85,N,
R1FYP2IYWVSHL5,5,19,26,N,
R3W0WER9MEFFFB,5,19,24,N,
R1UEFV7JTP6C0D,1,16,20,N,
R19K15P7FLAVQY,5,36,38,N,
R3RH5AQZ16JJCP,3,162,169,N,
RNWO051ODYNNP,1,27,37,N,
R38RBEF4C6SO7O,3,61,64,N,
R30NGQVSHRHGZT,5,39,46,N,
R2JXA50LK9FVXS,2,34,37,N,
RK7PJP1GDY1BU,5,28,37,N,
R17D3RS98FLJWL,5,21,21,N,
R11T6IQRI8XK81,5,18,22,N,
R3M2VU5V683WDG,1,35,39,N,
R30TSBGGCRJMLJ,1,18,22,N,
R16RX2GRYQCHG,3,94,99,N,
R2IHJNR0TD3OIC,3,159,167,N,
R1OFFCVY3OQSJM,5,25,37,N,
R1WKRY5GJQEBM7,1,26,27,N,
R2RRVDT1X7ZRIX,3,32,42,N,
RZTU3V9SOJ6Z1,3,19,29,N,
R2F20AJZKQVRVE,5,31,32,N,
R2JCULA240NBAM,5,41,46,N,
R12GZDB2LUBZ4S,5,27,28,N,
R3KCWZALTRIH2S,1,32,33,N,
RCD4LB79LDNIN,4,20,26,N,
RW52QSEKL77F6,5,39,46,N,
R3E9LIROTT6EMB,4,39,59,N,
R3SZBZP6RKOZHU,5,14,20,N,
R2Y8UPH24KRXT7,4,30,32,N,
R1UB9SAATZJV1K,5,60,63,N,
R2YAYJMI4201H9,1,24,29,N,
R344I8FNXRUG6F,3,219,236,N,
R2C8G76UGUQ3OL,2,20,24,N,
R2EQQYWP6VQCEH,5,52,58,N,
R2USRIAFVX7XQL,3,66,67,N,
R36W2PLRXL2WIV,1,33,35,N,
R1T6XYA8EJBZZ,5,41,42,N,
RXTVW8WE3RYDQ,5,28,35,N,
R1ND4K6E073Z8U,5,114,130,N,
R1GWZE1939P8C9,3,206,218,N,
R3IRWFNZ55WOD0,5,115,131,N,
R1J529SQT1PCRY,1,18,26,N,
R1VOCQ274616BB,4,139,156,N,
R23JZRH47D81TH,5,16,22,N,
RUD4RTCVHT69W,2,39,52,N,
RXYJCVIOJX5D3,5,20,21,N,
R2KJXY5X3KAW2S,4,14,21,N,
RZFVPJ1FH7Z2I,4,29,31,N,
RTSQ7BNKJFV01,2,35,38,N,
REDN8ETLHGH83,3,35,35,N,
R2XPXG3CDEFMKS,1,111,117,N,
R1512XMXOAEYFM,3,19,24,N,
R1997IWXKDMCT1,5,37,48,N,
R2E62GTDBUTSIC,1,99,117,N,
R1T1K85YD9JJIH,3,24,30,N,
R3NTGLYE45FSMK,5,29,32,N,
R2LYVS35EWHP0L,1,18,23,N,
R23439G6BKHEWT,5,145,161,N,
R11Y953B5V6HAY,5,235,240,N,
R3HLYB2TW05501,5,25,25,N,
RXM0NGU2HQPBB,2,71,71,N,
RQTZIBJLOUF2Z,5,29,32,N,
R3V8S4QW1TTMOK,5,131,136,N,
R3DXMHHJ0CNV09,4,36,54,N,
R1ILTBAVYBUM96,5,13,20,N,
R1AG3ZMZXZ5SCL,1,15,21,N,
R1PS2HCJBVJPPN,3,18,24,N,
R17L2RQANF9YUZ,3,16,22,N,
RXHQ9RGRKPQ50,4,50,53,N,
R234UTIH6C64T6,4,29,32,N,
R20ANRJO9AKH1M,2,18,23,N,
R3AOTXOJ2FRQKE,5,19,21,N,
R3TILXIFJ5AZUB,1,21,26,N,
R1ET72PM9ZMKR2,5,25,27,N,
RDCIXA3M68BRR,5,17,24,N,
R1PUY498WOYBO5,5,29,29,N,
R23XG86XQZEV7Q,1,20,23,N,
R3IHL9LC62VRQR,1,21,23,N,
R2XRA515NDDDVA,5,30,37,N,
R2TO8W2WFVMBYW,5,15,22,N,
R26UAP3X54DZQO,5,24,24,N,
R20D9JJ1JLKFFC,4,18,26,N,
R3HCNUDV2PTO2W,1,14,20,N,
R358UPY64MWTN6,3,17,23,N,
ROV0UB1H9WC2G,1,19,29,N,
R20M2NNUSW7VVX,2,92,109,N,
R35XO6Q5P3S7L3,4,18,22,N,
R3GSQPYL09P9RZ,5,33,33,N,
R5N9SIARE9RCI,2,24,29,N,
R2YG8UPME3EG81,5,236,259,N,
R1LA1LS92NL9IB,5,59,65,N,
R2TXW1LX11PQU8,4,56,60,N,
R1IPCR5XY0N2XI,4,55,59,N,
RZGTW1DGG1HET,4,29,33,N,
RUHKOC71T1PG8,5,22,22,N,
R252X2YXCQVDTI,5,29,32,N,
R2CQRO1EQ116JY,4,329,332,N,
R2NFMG0CPVLADT,3,33,38,N,
R2REYQKAGJQO1Z,3,126,144,N,
RW62K1QDRDQQI,5,20,26,N,
R1R37IKC7GOX7M,5,23,25,N,
R4JB2B5DKFDES,4,65,80,N,
R1D8F2XN7MS8VM,2,23,42,N,
R3TBF24UV6BDS7,5,19,20,N,
R3TM33XEZBT9CO,5,23,26,N,
R3HB4MRNT4Z4LF,5,34,35,N,
R1Z80HHRGQTCZG,5,32,34,N,
R3OZNZABNB33FZ,5,23,30,N,
R3PUJCZDICSO6C,4,100,112,N,
R1L8OLQGDGFSRC,5,75,89,N,
R35GSID9KE5BRA,3,21,25,N,
R2BXA2O2EN92M7,5,84,87,N,
R4ZIA2B6A09NL,5,73,74,N,
R1V86RIY37YFSI,5,22,23,N,
R1C3M74XC5VB3I,1,99,101,N,
R23S0F3BMXRNG3,3,50,59,N,
R1X5HODBHEDTS0,5,38,48,N,
R1FXEMSOR37TB6,5,57,59,N,
R1KAJE1PUYU475,5,48,55,N,
R1P6BJQ6BHTK9S,1,47,49,N,
R3SVPBMQFH2VMI,1,42,52,N,
R3VNTPV0S2IMIY,5,27,29,N,
R2CF2M82N8O76J,5,33,38,N,
R3JZF8PXHZH3YH,5,41,50,N,
R35DSUI4RHMJKQ,3,39,41,N,
RCYIX5TKPRFHL,3,19,21,N,
R2W75YUQKSHQSR,4,42,47,N,
R2HULO6I78GR6Y,5,16,20,N,
RG7PGAZYWFMYH,1,29,38,N,
REYK9NMDXOM4M,1,25,34,N,
R1I8A0G1ANQE1B,5,39,47,N,
R2DY8AH9AJN0I9,2,20,22,N,
R35WETVMZUSDTM,5,35,35,N,
R3CDEX4DNMRHAK,3,20,21,N,
R2LZ5PR93JCCFW,5,57,63,N,
R5D1191J617EX,5,26,30,N,
R3V34K99E61T2F,1,60,67,N,
R3BGORL25V0YVH,1,24,29,N,
R1I1NUPK9XRCS4,4,24,29,N,
R23X1Z4125QWZ4,5,78,85,N,
R344YM1ID7CPSQ,1,20,27,N,
R24VYL8KWI3RUS,5,32,34,N,
R1H4U4JC4LDFRD,3,15,20,N,
R25TW2J61PPTDT,5,118,126,N,
R1NTGIJL6EB84J,2,113,136,N,
R2OSYOLQDXK29C,2,99,108,N,
R3LBCONTBZU0EB,5,43,46,N,
R21JQQQA2ZHB9B,5,21,23,N,
R2UB8ZANAB7ZSJ,5,28,28,N,
R3F7M843QAY5D9,1,16,25,N,
R3J54QICWQW251,1,22,25,N,
R1CJB1G52QI8HD,5,21,25,N,
R16LRQADJUPBYM,1,17,24,N,
R2T2GWJNECPMMO,5,22,30,N,
R314BOWNH8FRJG,4,25,27,N,
R1R29A46RYDSDL,1,42,48,N,
R37LHV7SR3M8YP,2,108,144,N,
R1X045UIUGGJW9,1,35,39,N,
RNVZWG9LYX6J6,5,15,27,N,
R7P16635S6NAM,5,37,37,N,
R33UZTJM9NT1YL,5,46,49,N,
R2NA8WR9TLHJWT,5,34,42,N,
RAIVYK1Y674RJ,5,34,39,N,
R3HWI0FFTSRD19,3,55,58,N,
R8QN16M75V3D7,5,32,38,N,
R14VWHLI1CHGLZ,3,161,166,N,
RT2UR48MYHNLI,5,22,22,N,
R9MWZRH5M0TJ3,1,58,64,N,
R2MEAS1BAEBQB3,3,119,179,N,
R2AM3ZEBG3YYNV,5,16,23,N,
R12RYE79PWFGYB,5,25,28,N,
R1MD1AHWG7OA69,5,31,38,N,
RW73KPHZ8BH5C,4,71,74,N,
RMFHA78PDWY77,2,24,27,N,
R392Q194MA1YWD,5,89,104,N,
R2DET7NQU72SAR,5,19,24,N,
R8ZBH0YPZESI,4,23,33,N,
R3LDE3WCUM8ENR,5,79,93,N,
R20MRDP571IS9Y,5,21,22,N,
R3PFIR483E1VFR,2,69,71,N,
R1V6853TPP931G,5,170,174,N,
RKYAH76N5MN97,5,33,33,N,
R10AJS0NBBILCN,5,73,75,N,
R135QUGH9UKKE6,5,19,26,N,
R2Q2QJA5KJ38OX,5,121,128,N,
R2SEG3LFT6OUFO,2,16,20,N,
RCDZV2X21KBWE,4,43,44,N,
R17UDGOFB74SJN,3,20,24,N,
R2981ZSXJOBPDD,1,51,58,N,
R1EW599ZVES3BY,1,22,24,N,
R12ZFYME64IQHG,5,50,53,N,
R246S88XG7O8WR,1,19,25,N,
R260UGTUVW6B4H,5,29,38,N,
RGOP5YNTT99AW,5,356,362,N,
R14T6U78HGSD7I,3,108,133,N,
R3TH5L9R1AKNEE,4,16,23,N,
R1U0SMFEMFZ9V0,5,16,21,N,
RSFF828P7MNIJ,4,20,21,N,
R20CQ5Q69Q91LP,3,20,22,N,
R1AN9QDS4J5M66,5,25,25,N,
R36U64LQTRYHAN,4,21,24,N,
R102K1VIO2PF7G,5,112,128,N,
R2JVCHGOYVC1QA,3,36,37,N,
RP66VHU7DU7W2,5,97,103,N,
